По дням,Количество заказ-нарядов,Работ,Запчастей,Всего по заказ-наряду
2021-12-03,3.0,3950.0,,3950.0
2021-12-04,,,,
2021-12-05,2.0,1600.0,,1600.0
2021-12-06,5.0,12240.0,,12240.0
2021-12-07,3.0,490.0,,490.0
2021-12-08,5.0,2460.0,,2460.0
2021-12-09,1.0,1550.0,,1550.0
2021-12-10,9.0,7440.0,,7440.0
2021-12-11,6.0,6640.0,,6640.0
2021-12-12,2.0,170.0,,170.0
2021-12-13,1.0,350.0,,350.0
2021-12-14,2.0,1850.0,,1850.0
2021-12-15,2.0,2000.0,,2000.0
2021-12-16,,,,
2021-12-17,1.0,430.0,,430.0
2021-12-18,5.0,3200.0,,3200.0
2021-12-19,2.0,2250.0,,2250.0
2021-12-20,6.0,6445.0,,6445.0
2021-12-21,3.0,940.0,,940.0
2021-12-22,2.0,4900.0,,4900.0
2021-12-23,2.0,1400.0,,1400.0
2021-12-24,4.0,2150.0,,2150.0
2021-12-25,2.0,2800.0,,2800.0
2021-12-26,2.0,950.0,,950.0
2021-12-27,1.0,3770.0,,3770.0
2021-12-28,,,,
2021-12-29,4.0,17030.0,,17030.0
2021-12-30,1.0,3.0,,3.0
2021-12-31,,,,
2022-01-01,,,,
2022-01-02,,,,
2022-01-03,,,,
2022-01-04,2.0,1500.0,,1500.0
2022-01-05,1.0,255.0,,255.0
2022-01-06,4.0,2550.0,,2550.0
2022-01-07,3.0,3025.0,,3025.0
2022-01-08,4.0,2070.0,,2070.0
2022-01-09,,,,
2022-01-10,3.0,1995.0,,1995.0
2022-01-11,5.0,5175.0,,5175.0
2022-01-12,2.0,190.0,,190.0
2022-01-13,2.0,1535.0,,1535.0
2022-01-14,1.0,3600.0,,3600.0
2022-01-15,,,,
2022-01-16,,,,
2022-01-17,2.0,2670.0,,2670.0
2022-01-18,2.0,300.0,,300.0
2022-01-19,4.0,3250.0,,3250.0
2022-01-20,2.0,1250.0,,1250.0
2022-01-21,3.0,2750.0,,2750.0
2022-01-22,2.0,240.0,,240.0
2022-01-23,4.0,3000.0,,3000.0
2022-01-24,1.0,40.0,,40.0
2022-01-25,3.0,2900.0,,2900.0
2022-01-26,3.0,455.0,,455.0
2022-01-27,2.0,550.0,,550.0
2022-01-28,3.0,2285.0,,2285.0
2022-01-29,2.0,2505.0,,2505.0
2022-01-30,5.0,1550.0,,1550.0
2022-01-31,1.0,450.0,,450.0
2022-02-01,3.0,1920.0,,1920.0
2022-02-02,,,,
2022-02-03,3.0,2600.0,,2600.0
2022-02-04,2.0,2100.0,,2100.0
2022-02-05,2.0,950.0,,950.0
2022-02-06,5.0,2600.0,,2600.0
2022-02-07,4.0,3325.0,,3325.0
2022-02-08,3.0,1750.0,,1750.0
2022-02-09,4.0,3050.0,,3050.0
2022-02-10,4.0,1650.0,,1650.0
2022-02-11,2.0,1950.0,,1950.0
2022-02-12,5.0,12400.0,,12400.0
2022-02-13,4.0,3300.0,,3300.0
2022-02-14,5.0,3250.0,,3250.0
2022-02-15,4.0,2875.0,,2875.0
2022-02-16,1.0,250.0,,250.0
2022-02-17,7.0,5360.0,,5360.0
2022-02-18,5.0,1650.0,,1650.0
2022-02-19,4.0,3800.0,,3800.0
2022-02-20,1.0,1500.0,,1500.0
2022-02-21,4.0,3410.0,,3410.0
2022-02-22,3.0,2600.0,,2600.0
2022-02-23,3.0,1800.0,,1800.0
2022-02-24,1.0,650.0,,650.0
2022-02-25,3.0,1480.0,,1480.0
2022-02-26,3.0,2700.0,,2700.0
2022-02-27,2.0,1850.0,,1850.0
2022-02-28,2.0,700.0,,700.0
2022-03-01,1.0,110.0,,110.0
2022-03-02,2.0,870.0,,870.0
2022-03-03,4.0,3350.0,,3350.0
2022-03-04,9.0,12120.0,,12120.0
2022-03-05,1.0,800.0,,800.0
2022-03-06,3.0,2650.0,,2650.0
2022-03-07,1.0,1900.0,,1900.0
2022-03-08,3.0,4050.0,,4050.0
2022-03-09,5.0,3755.0,,3755.0
2022-03-10,2.0,500.0,,500.0
2022-03-11,5.0,3320.0,,3320.0
2022-03-12,3.0,6225.0,,6225.0
2022-03-13,2.0,2200.0,,2200.0
2022-03-14,2.0,2850.0,,2850.0
2022-03-15,1.0,1000.0,,1000.0
2022-03-16,3.0,3250.0,,3250.0
2022-03-17,2.0,235.0,,235.0
2022-03-18,1.0,900.0,,900.0
2022-03-19,,,,
2022-03-20,4.0,5350.0,,5350.0
2022-03-21,1.0,2100.0,,2100.0
2022-03-22,4.0,1920.0,,1920.0
2022-03-23,3.0,6550.0,,6550.0
2022-03-24,4.0,3875.0,,3875.0
2022-03-25,1.0,600.0,,600.0
2022-03-26,1.0,1000.0,,1000.0
2022-03-27,5.0,4975.0,,4975.0
2022-03-28,1.0,2150.0,,2150.0
2022-03-29,3.0,9240.0,,9240.0
2022-03-30,3.0,470.0,,470.0
2022-03-31,7.0,9905.0,,9905.0
2022-04-01,6.0,6235.0,,6235.0
2022-04-02,,,,
2022-04-03,3.0,1375.0,,1375.0
2022-04-04,5.0,4050.0,,4050.0
2022-04-05,4.0,5375.0,,5375.0
2022-04-06,2.0,715.0,,715.0
2022-04-07,3.0,6200.0,,6200.0
2022-04-08,1.0,185.0,,185.0
2022-04-09,4.0,4542.0,,4542.0
2022-04-10,5.0,4785.0,,4785.0
2022-04-11,2.0,1852.0,,1852.0
2022-04-12,7.0,7600.0,,7600.0
2022-04-13,5.0,5205.0,,5205.0
2022-04-14,8.0,9758.0,,9758.0
2022-04-15,7.0,10300.0,,10300.0
2022-04-16,9.0,6665.0,,6665.0
2022-04-17,6.0,8030.0,,8030.0
2022-04-18,5.0,5185.0,,5185.0
2022-04-19,5.0,2560.0,,2560.0
2022-04-20,10.0,7370.7,,7370.7
2022-04-21,9.0,7040.5,,7040.5
2022-04-22,5.0,7280.0,,7280.0
2022-04-23,5.0,9545.0,,9545.0
2022-04-24,6.0,5155.0,,5155.0
2022-04-25,5.0,5413.0,,5413.0
2022-04-26,3.0,2785.0,,2785.0
2022-04-27,7.0,5925.0,,5925.0
2022-04-28,3.0,2500.0,,2500.0
2022-04-29,5.0,7125.0,,7125.0
2022-04-30,3.0,2650.0,,2650.0
2022-05-01,4.0,4400.0,,4400.0
2022-05-02,4.0,2900.0,,2900.0
2022-05-03,2.0,2460.0,,2460.0
2022-05-04,7.0,7231.0,,7231.0
2022-05-05,7.0,7335.0,,7335.0
2022-05-06,5.0,5725.0,,5725.0
2022-05-07,4.0,19960.0,,19960.0
2022-05-08,5.0,7175.0,,7175.0
2022-05-09,3.0,13800.0,,13800.0
2022-05-10,,,,
2022-05-11,6.0,9860.0,,9860.0
2022-05-12,6.0,7544.0,,7544.0
2022-05-13,4.0,6850.0,,6850.0
2022-05-14,4.0,3515.0,,3515.0
2022-05-15,2.0,5225.0,,5225.0
2022-05-16,9.0,9550.0,,9550.0
2022-05-17,5.0,3845.0,,3845.0
2022-05-18,3.0,3470.0,,3470.0
2022-05-19,3.0,3210.0,,3210.0
2022-05-20,4.0,4500.0,,4500.0
2022-05-21,2.0,5050.0,,5050.0
2022-05-22,3.0,3300.0,,3300.0
2022-05-23,5.0,7015.0,,7015.0
2022-05-24,6.0,6150.0,,6150.0
2022-05-25,4.0,5825.0,,5825.0
2022-05-26,6.0,6625.0,,6625.0
2022-05-27,4.0,9335.0,,9335.0
2022-05-28,3.0,2950.0,,2950.0
2022-05-29,4.0,4950.0,,4950.0
2022-05-30,5.0,13773.0,,13773.0
2022-05-31,5.0,5725.0,,5725.0
2022-06-01,3.0,3525.0,,3525.0
2022-06-02,2.0,200.0,,200.0
2022-06-03,3.0,2525.0,,2525.0
2022-06-04,6.0,8335.0,,8335.0
2022-06-05,3.0,2085.0,,2085.0
2022-06-06,9.0,10215.0,,10215.0
2022-06-07,4.0,3650.0,,3650.0
2022-06-08,4.0,3700.0,,3700.0
2022-06-09,4.0,5000.0,,5000.0
2022-06-10,4.0,2870.0,,2870.0
2022-06-11,2.0,4175.0,,4175.0
2022-06-12,4.0,3598.0,,3598.0
2022-06-13,5.0,7675.0,,7675.0
2022-06-14,5.0,10145.0,,10145.0
2022-06-15,6.0,7491.0,,7491.0
2022-06-16,3.0,2900.0,,2900.0
2022-06-17,4.0,2650.0,,2650.0
2022-06-18,3.0,4500.0,,4500.0
2022-06-19,3.0,4720.0,,4720.0
2022-06-20,3.0,3725.0,,3725.0
2022-06-21,6.0,5575.0,,5575.0
2022-06-22,5.0,10410.0,,10410.0
2022-06-23,6.0,1760.0,,1760.0
2022-06-24,4.0,5050.0,,5050.0
2022-06-25,3.0,6260.0,,6260.0
2022-06-26,3.0,4315.0,,4315.0
2022-06-27,3.0,1625.0,,1625.0
2022-06-28,4.0,6950.0,,6950.0
2022-06-29,5.0,5375.0,,5375.0
2022-06-30,3.0,2730.0,,2730.0
2022-07-01,7.0,7135.0,,7135.0
2022-07-02,2.0,1000.0,,1000.0
2022-07-03,3.0,5600.0,,5600.0
2022-07-04,2.0,4400.0,,4400.0
2022-07-05,7.0,6375.0,,6375.0
2022-07-06,5.0,9275.0,,9275.0
2022-07-07,2.0,3800.0,,3800.0
2022-07-08,3.0,9425.0,,9425.0
2022-07-09,6.0,5350.0,,5350.0
2022-07-10,5.0,6475.0,,6475.0
2022-07-11,1.0,3700.0,,3700.0
2022-07-12,2.0,10800.0,,10800.0
2022-07-13,,,,
2022-07-14,11.0,10020.0,,10020.0
2022-07-15,2.0,2650.0,,2650.0
2022-07-16,3.0,4000.0,,4000.0
2022-07-17,3.0,2044.0,,2044.0
2022-07-18,6.0,12400.0,,12400.0
2022-07-19,7.0,6685.0,,6685.0
2022-07-20,2.0,1050.0,,1050.0
2022-07-21,2.0,3150.0,,3150.0
2022-07-22,1.0,9200.0,,9200.0
2022-07-23,3.0,9225.0,,9225.0
2022-07-24,6.0,5990.0,,5990.0
2022-07-25,3.0,4577.0,,4577.0
2022-07-26,7.0,7935.0,,7935.0
2022-07-27,4.0,1010.0,,1010.0
2022-07-28,10.0,11900.0,,11900.0
2022-07-29,7.0,17850.0,,17850.0
2022-07-30,5.0,6917.0,,6917.0
2022-07-31,6.0,7425.0,,7425.0
2022-08-01,5.0,2659.5,,2659.5
2022-08-02,3.0,2755.0,,2755.0
2022-08-03,1.0,800.0,,800.0
2022-08-04,3.0,5950.0,,5950.0
2022-08-05,5.0,8400.0,,8400.0
2022-08-06,2.0,3200.0,,3200.0
2022-08-07,5.0,6600.0,,6600.0
2022-08-08,5.0,6910.0,,6910.0
2022-08-09,2.0,5450.0,,5450.0
2022-08-10,7.0,8800.0,,8800.0
2022-08-11,6.0,7375.0,,7375.0
2022-08-12,5.0,6840.0,,6840.0
2022-08-13,6.0,8175.0,,8175.0
2022-08-14,3.0,2600.0,,2600.0
2022-08-15,4.0,5100.0,,5100.0
2022-08-16,3.0,9125.0,,9125.0
2022-08-17,2.0,525.0,,525.0
2022-08-18,11.0,10235.0,,10235.0
2022-08-19,5.0,7200.0,,7200.0
2022-08-20,3.0,5950.0,,5950.0
2022-08-21,2.0,2210.0,,2210.0
2022-08-22,5.0,4675.0,,4675.0
2022-08-23,2.0,1400.0,,1400.0
2022-08-24,10.0,12040.0,,12040.0
2022-08-25,3.0,7300.0,,7300.0
2022-08-26,5.0,8600.0,,8600.0
2022-08-27,4.0,3530.0,,3530.0
2022-08-28,2.0,2150.0,,2150.0
2022-08-29,2.0,4975.0,,4975.0
2022-08-30,4.0,6325.0,,6325.0
2022-08-31,4.0,1780.0,,1780.0
2022-09-01,2.0,2950.0,,2950.0
2022-09-02,3.0,8475.0,,8475.0
2022-09-03,3.0,3400.0,,3400.0
2022-09-04,2.0,3975.0,,3975.0
2022-09-05,2.0,1175.0,,1175.0
2022-09-06,2.0,2325.0,,2325.0
2022-09-07,6.0,6100.0,,6100.0
2022-09-08,4.0,11988.0,,11988.0
2022-09-09,3.0,2300.0,,2300.0
2022-09-10,5.0,11385.0,,11385.0
2022-09-11,2.0,1500.0,,1500.0
2022-09-12,5.0,4335.0,,4335.0
2022-09-13,3.0,1635.0,,1635.0
2022-09-14,4.0,5375.0,,5375.0
2022-09-15,3.0,4675.0,,4675.0
2022-09-16,4.0,7700.0,,7700.0
2022-09-17,4.0,5520.0,,5520.0
2022-09-18,4.0,4100.0,,4100.0
2022-09-19,4.0,4580.0,,4580.0
2022-09-20,4.0,3825.0,,3825.0
2022-09-21,4.0,2700.0,,2700.0
2022-09-22,6.0,5845.0,,5845.0
2022-09-23,3.0,7800.0,,7800.0
2022-09-24,,,,
2022-09-25,4.0,6450.0,,6450.0
2022-09-26,2.0,2200.0,,2200.0
2022-09-27,2.0,11300.0,,11300.0
2022-09-28,4.0,6570.0,,6570.0
2022-09-29,,,,
2022-09-30,3.0,1696.0,,1696.0
2022-10-01,4.0,7100.0,,7100.0
2022-10-02,3.0,3625.0,,3625.0
2022-10-03,1.0,2200.0,,2200.0
2022-10-04,6.0,4965.0,,4965.0
2022-10-05,6.0,7075.0,,7075.0
2022-10-06,6.0,3425.0,,3425.0
2022-10-07,6.0,8675.0,,8675.0
2022-10-08,,,,
2022-10-09,1.0,150.0,,150.0
2022-10-10,2.0,13200.0,,13200.0
2022-10-11,3.0,4350.0,,4350.0
2022-10-12,5.0,3850.0,,3850.0
2022-10-13,3.0,2167.0,,2167.0
2022-10-14,3.0,5825.0,,5825.0
2022-10-15,1.0,325.0,,325.0
2022-10-16,4.0,8135.0,,8135.0
2022-10-17,4.0,2205.0,,2205.0
2022-10-18,2.0,1725.0,,1725.0
2022-10-19,3.0,2625.0,,2625.0
2022-10-20,6.0,5952.0,,5952.0
2022-10-21,9.0,8250.0,,8250.0
2022-10-22,10.0,11324.0,,11324.0
2022-10-23,6.0,5285.0,,5285.0
2022-10-24,8.0,10146.0,,10146.0
2022-10-25,7.0,13665.0,,13665.0
2022-10-26,11.0,9120.0,,9120.0
2022-10-27,7.0,6940.0,,6940.0
2022-10-28,7.0,4797.0,,4797.0
2022-10-29,7.0,9135.0,,9135.0
2022-10-30,6.0,5446.0,,5446.0
2022-10-31,5.0,8240.0,,8240.0
2022-11-01,8.0,15116.0,,15116.0
2022-11-02,5.0,5295.0,,5295.0
2022-11-03,8.0,13640.0,,13640.0
2022-11-04,3.0,3925.0,,3925.0
2022-11-05,4.0,4754.2,,4754.2
2022-11-06,4.0,8480.0,,8480.0
2022-11-07,1.0,175.0,,175.0
2022-11-08,2.0,10250.0,,10250.0
2022-11-09,4.0,4025.0,,4025.0
2022-11-10,,,,
2022-11-11,3.0,1800.0,,1800.0
2022-11-12,1.0,3400.0,,3400.0
2022-11-13,3.0,7025.0,,7025.0
2022-11-14,5.0,6695.0,,6695.0
2022-11-15,4.0,3562.0,,3562.0
2022-11-16,1.0,1600.0,,1600.0
2022-11-17,2.0,5150.0,,5150.0
2022-11-18,2.0,2520.0,,2520.0
2022-11-19,3.0,2380.0,,2380.0
2022-11-20,1.0,300.0,,300.0
2022-11-21,3.0,2850.0,,2850.0
2022-11-22,2.0,1300.0,,1300.0
2022-11-23,1.0,800.0,,800.0
2022-11-24,3.0,4225.0,,4225.0
2022-11-25,1.0,1900.0,,1900.0
2022-11-26,,,,
2022-11-27,2.0,2250.0,,2250.0
2022-11-28,1.0,1500.0,,1500.0
2022-11-29,1.0,350.0,,350.0
2022-11-30,,,,
2022-12-01,4.0,6340.0,,6340.0
2022-12-02,3.0,7200.0,,7200.0
2022-12-03,2.0,4350.0,,4350.0
2022-12-04,,,,
2022-12-05,5.0,4220.0,,4220.0
2022-12-06,3.0,1675.0,,1675.0
2022-12-07,4.0,16000.0,,16000.0
2022-12-08,3.0,3000.0,,3000.0
2022-12-09,2.0,3885.0,,3885.0
2022-12-10,2.0,1925.0,,1925.0
2022-12-11,3.0,5625.0,,5625.0
2022-12-12,1.0,50.0,,50.0
2022-12-13,1.0,850.0,,850.0
2022-12-14,,,,
2022-12-15,1.0,1200.0,,1200.0
2022-12-16,4.0,2785.0,,2785.0
2022-12-17,1.0,1150.0,,1150.0
2022-12-18,1.0,600.0,,600.0
2022-12-19,4.0,2150.0,,2150.0
2022-12-20,2.0,4400.0,,4400.0
2022-12-21,3.0,1025.0,,1025.0
2022-12-22,1.0,1100.0,,1100.0
2022-12-23,1.0,1000.0,,1000.0
2022-12-24,1.0,150.0,,150.0
2022-12-25,1.0,3625.0,,3625.0
2022-12-26,,,,
2022-12-27,2.0,3240.0,,3240.0
2022-12-28,4.0,2300.0,,2300.0
2022-12-29,4.0,5300.0,,5300.0
2022-12-30,1.0,1600.0,,1600.0
2022-12-31,,,,
2023-01-01,,,,
2023-01-02,,,,
2023-01-03,2.0,1300.0,,1300.0
2023-01-04,1.0,950.0,,950.0
2023-01-05,,,,
2023-01-06,3.0,1310.0,,1310.0
2023-01-07,,,,
2023-01-08,,,,
2023-01-09,2.0,100.0,,100.0
2023-01-10,2.0,4500.0,,4500.0
2023-01-11,,,,
2023-01-12,3.0,1145.0,,1145.0
2023-01-13,2.0,2400.0,,2400.0
2023-01-14,4.0,2470.0,,2470.0
2023-01-15,1.0,725.0,,725.0
2023-01-16,3.0,3025.0,,3025.0
2023-01-17,1.0,50.0,,50.0
2023-01-18,1.0,2300.0,,2300.0
2023-01-19,,,,
2023-01-20,,,,
2023-01-21,3.0,2915.0,,2915.0
2023-01-22,1.0,1360.0,,1360.0
2023-01-23,3.0,3325.0,,3325.0
2023-01-24,,,,
2023-01-25,2.0,850.0,,850.0
2023-01-26,6.0,5025.0,,5025.0
2023-01-27,1.0,800.0,,800.0
2023-01-28,3.0,3675.0,,3675.0
2023-01-29,1.0,1175.0,,1175.0
2023-01-30,2.0,7650.0,,7650.0
2023-01-31,2.0,3930.0,,3930.0
2023-02-01,1.0,2400.0,,2400.0
2023-02-02,,,,
2023-02-03,,,,
2023-02-04,4.0,9600.0,,9600.0
2023-02-05,1.0,1150.0,,1150.0
2023-02-06,1.0,1525.0,,1525.0
2023-02-07,2.0,1100.0,,1100.0
2023-02-08,2.0,1800.0,,1800.0
2023-02-09,1.0,250.0,,250.0
2023-02-10,1.0,120.0,,120.0
2023-02-11,2.0,500.0,,500.0
2023-02-12,,,,
2023-02-13,5.0,6350.0,,6350.0
2023-02-14,1.0,1225.0,,1225.0
2023-02-15,3.0,2050.0,,2050.0
2023-02-16,1.0,1500.0,,1500.0
2023-02-17,3.0,3675.0,,3675.0
2023-02-18,,,,
2023-02-19,3.0,3650.0,,3650.0
2023-02-20,3.0,9700.0,,9700.0
2023-02-21,3.0,3410.0,,3410.0
2023-02-22,1.0,1225.0,,1225.0
2023-02-23,1.0,4000.0,,4000.0
2023-02-24,2.0,2575.0,,2575.0
2023-02-25,3.0,4435.0,,4435.0
2023-02-26,1.0,800.0,,800.0
2023-02-27,2.0,1675.0,,1675.0
2023-02-28,2.0,2550.0,,2550.0
2023-03-01,5.0,17700.0,,17700.0
2023-03-02,5.0,9250.0,,9250.0
2023-03-03,2.0,4925.0,,4925.0
2023-03-04,3.0,2400.0,,2400.0
2023-03-05,6.0,6625.0,,6625.0
2023-03-06,1.0,1400.0,,1400.0
2023-03-07,4.0,3395.0,,3395.0
2023-03-08,,,,
2023-03-09,4.0,3200.0,,3200.0
2023-03-10,6.0,6610.0,,6610.0
2023-03-11,4.0,2726.0,,2726.0
2023-03-12,,,,
2023-03-13,3.0,3410.0,,3410.0
2023-03-14,4.0,1900.0,,1900.0
2023-03-15,5.0,5910.0,,5910.0
2023-03-16,6.0,12405.0,,12405.0
2023-03-17,4.0,5075.0,,5075.0
2023-03-18,2.0,5200.0,,5200.0
2023-03-19,6.0,6045.0,,6045.0
2023-03-20,1.0,400.0,,400.0
2023-03-21,2.0,3650.0,,3650.0
2023-03-22,,,,
2023-03-23,6.0,11415.64,,11415.64
2023-03-24,5.0,1745.0,,1745.0
2023-03-25,5.0,14750.0,,14750.0
2023-03-26,,,,
2023-03-27,4.0,6045.0,,6045.0
2023-03-28,6.0,6933.0,,6933.0
2023-03-29,7.0,8520.0,,8520.0
2023-03-30,7.0,11720.0,,11720.0
2023-03-31,4.0,13775.0,,13775.0
2023-04-01,9.0,8480.0,,8480.0
2023-04-02,8.0,7114.0,,7114.0
2023-04-03,6.0,6050.0,,6050.0
2023-04-04,10.0,10890.0,,10890.0
2023-04-05,8.0,11464.0,,11464.0
2023-04-06,9.0,9610.0,,9610.0
2023-04-07,4.0,6795.0,,6795.0
2023-04-08,6.0,13555.0,,13555.0
2023-04-09,4.0,5120.0,,5120.0
2023-04-10,8.0,9641.0,,9641.0
2023-04-11,3.0,2180.0,,2180.0
2023-04-12,7.0,11050.0,,11050.0
2023-04-13,5.0,5699.0,,5699.0
2023-04-14,5.0,15875.0,,15875.0
2023-04-15,2.0,3375.0,,3375.0
2023-04-16,1.0,1200.0,,1200.0
2023-04-17,8.0,15334.0,,15334.0
2023-04-18,9.0,12889.5,,12889.5
2023-04-19,1.0,1725.0,,1725.0
2023-04-20,4.0,4650.0,,4650.0
2023-04-21,6.0,9607.0,,9607.0
2023-04-22,3.0,6300.0,,6300.0
2023-04-23,1.0,900.0,,900.0
2023-04-24,6.0,8170.0,,8170.0
2023-04-25,6.0,10605.0,,10605.0
2023-04-26,4.0,4600.0,,4600.0
2023-04-27,2.0,4625.0,,4625.0
2023-04-28,2.0,10550.0,,10550.0
2023-04-29,7.0,7435.0,,7435.0
2023-04-30,6.0,6932.0,,6932.0
2023-05-01,1.0,270.0,,270.0
2023-05-02,5.0,6525.0,,6525.0
2023-05-03,6.0,9425.0,,9425.0
2023-05-04,5.0,8115.0,,8115.0
2023-05-05,3.0,2342.5,,2342.5
2023-05-06,2.0,2650.0,,2650.0
2023-05-07,2.0,4150.0,,4150.0
2023-05-08,4.0,4125.0,,4125.0
2023-05-09,,,,
2023-05-10,3.0,3905.0,,3905.0
2023-05-11,3.0,2780.0,,2780.0
2023-05-12,2.0,2400.0,,2400.0
2023-05-13,2.0,3560.0,,3560.0
2023-05-14,4.0,7700.0,,7700.0
2023-05-15,2.0,2500.0,,2500.0
2023-05-16,4.0,6190.0,,6190.0
2023-05-17,4.0,8900.0,,8900.0
2023-05-18,4.0,16170.0,,16170.0
2023-05-19,5.0,6025.0,,6025.0
2023-05-20,4.0,9200.0,,9200.0
2023-05-21,2.0,4960.0,,4960.0
2023-05-22,3.0,6710.0,,6710.0
2023-05-23,3.0,7400.0,,7400.0
2023-05-24,2.0,650.0,,650.0
2023-05-25,3.0,4825.0,,4825.0
2023-05-26,3.0,3550.0,,3550.0
2023-05-27,6.0,25675.0,,25675.0
2023-05-28,3.0,7935.0,,7935.0
2023-05-29,4.0,1800.0,,1800.0
2023-05-30,5.0,7970.0,,7970.0
2023-05-31,2.0,2950.0,,2950.0
2023-06-01,4.0,2885.0,,2885.0
2023-06-02,4.0,4875.0,,4875.0
2023-06-03,3.0,4600.0,,4600.0
2023-06-04,,,,
2023-06-05,3.0,9475.0,,9475.0
2023-06-06,4.0,9350.0,,9350.0
2023-06-07,6.0,3520.0,,3520.0
2023-06-08,3.0,3525.0,,3525.0
2023-06-09,1.0,600.0,,600.0
2023-06-10,,,,
2023-06-11,1.0,600.0,,600.0
2023-06-12,4.0,8164.5,,8164.5
2023-06-13,7.0,7171.5,,7171.5
2023-06-14,1.0,2400.0,,2400.0
2023-06-15,6.0,25275.0,,25275.0
2023-06-16,4.0,3445.0,,3445.0
2023-06-17,1.0,11075.0,,11075.0
2023-06-18,1.0,2600.0,,2600.0
2023-06-19,5.0,14830.0,,14830.0
2023-06-20,5.0,3830.0,,3830.0
2023-06-21,4.0,12980.0,,12980.0
2023-06-22,4.0,5638.0,,5638.0
2023-06-23,6.0,16970.0,,16970.0
2023-06-24,7.0,16025.0,,16025.0
2023-06-25,5.0,5250.0,,5250.0
2023-06-26,4.0,4325.0,,4325.0
2023-06-27,3.0,3550.0,,3550.0
2023-06-28,4.0,12495.0,,12495.0
2023-06-29,2.0,10800.0,,10800.0
2023-06-30,8.0,11325.0,,11325.0
2023-07-01,3.0,5500.0,,5500.0
2023-07-02,2.0,2900.0,,2900.0
2023-07-03,4.0,5075.0,,5075.0
2023-07-04,3.0,5750.0,,5750.0
2023-07-05,3.0,5525.0,,5525.0
2023-07-06,1.0,1300.0,,1300.0
2023-07-07,2.0,6125.0,,6125.0
2023-07-08,3.0,3100.0,,3100.0
2023-07-09,3.0,3250.0,,3250.0
2023-07-10,1.0,250.0,,250.0
2023-07-11,3.0,7975.0,,7975.0
2023-07-12,5.0,3450.0,,3450.0
2023-07-13,6.0,5265.0,,5265.0
2023-07-14,4.0,6000.0,,6000.0
2023-07-15,1.0,250.0,,250.0
2023-07-16,2.0,2050.0,,2050.0
2023-07-17,3.0,1416.5,,1416.5
2023-07-18,,,,
2023-07-19,5.0,3145.0,,3145.0
2023-07-20,5.0,5325.0,,5325.0
2023-07-21,6.0,9750.0,,9750.0
2023-07-22,,,,
2023-07-23,3.0,3600.0,,3600.0
2023-07-24,7.0,7298.0,,7298.0
2023-07-25,6.0,5265.0,,5265.0
2023-07-26,,,,
2023-07-27,2.0,5975.0,,5975.0
2023-07-28,4.0,525.0,,525.0
2023-07-29,3.0,4850.0,,4850.0
2023-07-30,,,,
2023-07-31,6.0,3180.0,,3180.0
2023-08-01,,,,
2023-08-02,4.0,15175.0,,15175.0
2023-08-03,,,,
2023-08-04,7.0,11375.0,,11375.0
2023-08-05,8.0,8300.0,,8300.0
2023-08-06,,,,
2023-08-07,4.0,7075.0,,7075.0
2023-08-08,7.0,12205.0,,12205.0
2023-08-09,6.0,3625.0,,3625.0
2023-08-10,,,,
2023-08-11,2.0,2040.0,,2040.0
2023-08-12,4.0,15425.0,,15425.0
2023-08-13,,,,
2023-08-14,6.0,4390.0,,4390.0
2023-08-15,10.0,10190.0,,10190.0
2023-08-16,7.0,10200.0,,10200.0
2023-08-17,,,,
2023-08-18,4.0,10750.0,,10750.0
2023-08-19,2.0,2300.0,,2300.0
2023-08-20,3.0,1825.0,,1825.0
2023-08-21,5.0,7100.0,,7100.0
2023-08-22,1.0,950.0,,950.0
2023-08-23,2.0,1306.0,,1306.0
2023-08-24,,,,
2023-08-25,5.0,7000.0,,7000.0
2023-08-26,4.0,4425.0,,4425.0
2023-08-27,,,,
2023-08-28,4.0,4875.0,,4875.0
2023-08-29,5.0,6433.0,,6433.0
2023-08-30,6.0,10425.0,,10425.0
2023-08-31,,,,
2023-09-01,1.0,1500.0,,1500.0
2023-09-02,4.0,4900.0,,4900.0
2023-09-03,5.0,1850.0,,1850.0
2023-09-04,4.0,3325.0,,3325.0
2023-09-05,,,,
2023-09-06,2.0,4200.0,,4200.0
2023-09-07,3.0,4250.0,,4250.0
2023-09-08,3.0,5200.0,,5200.0
2023-09-09,2.0,750.0,,750.0
2023-09-10,1.0,200.0,,200.0
2023-09-11,3.0,5580.0,,5580.0
2023-09-12,3.0,1750.0,,1750.0
2023-09-13,1.0,8550.0,,8550.0
2023-09-14,3.0,1025.0,,1025.0
2023-09-15,5.0,7240.0,,7240.0
2023-09-16,3.0,4225.0,,4225.0
2023-09-17,,,,
2023-09-18,2.0,4625.0,,4625.0
2023-09-19,5.0,5720.0,,5720.0
2023-09-20,2.0,2400.0,,2400.0
2023-09-21,,,,
2023-09-22,3.0,3400.0,,3400.0
2023-09-23,5.0,13950.0,,13950.0
2023-09-24,,,,
2023-09-25,7.0,3800.0,,3800.0
2023-09-26,3.0,2825.0,,2825.0
2023-09-27,6.0,10720.0,,10720.0
2023-09-28,,,,
2023-09-29,4.0,1350.0,,1350.0
2023-09-30,,,,
2023-10-01,,,,
2023-10-02,4.0,1635.0,,1635.0
2023-10-03,3.0,3750.0,,3750.0
2023-10-04,,,,
2023-10-05,,,,
2023-10-06,,,,
2023-10-07,4.0,5500.0,,5500.0
